,timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
0,2020-11-21 23:00,0.99920000,0.99940000,0.99910000,0.99920000,6890433.68000000,1606003199999,6884944.31862600,14181,3233565.51000000,3231149.35443300,0
1,2020-11-22 00:00,0.99920000,0.99930000,0.99900000,0.99920000,10648847.58000000,1606006799999,10639872.05005400,19534,6052503.60000000,6047638.97108300,0
2,2020-11-22 01:00,0.99910000,0.99940000,0.99900000,0.99940000,13388389.68000000,1606010399999,13377656.63408800,25060,7320422.69000000,7314910.09297800,0
3,2020-11-22 02:00,0.99940000,0.99950000,0.99930000,0.99940000,6533775.89000000,1606013999999,6529962.93790500,13598,3462281.73000000,3460392.83383100,0
4,2020-11-22 03:00,0.99930000,0.99940000,0.99920000,0.99930000,5180306.35000000,1606017599999,5176721.76821200,10108,2855197.95000000,2853324.83884600,0
5,2020-11-22 04:00,0.99940000,0.99950000,0.99920000,0.99950000,4257546.92000000,1606021199999,4254921.94187400,8391,1998878.49000000,1997700.67623800,0
6,2020-11-22 05:00,0.99940000,0.99950000,0.99930000,0.99940000,4426760.53000000,1606024799999,4423902.87552800,9054,1973429.32000000,1972262.53683200,0
7,2020-11-22 06:00,0.99940000,0.99950000,0.99930000,0.99930000,4938578.89000000,1606028399999,4935488.00389200,12291,2507396.05000000,2505922.76845500,0
8,2020-11-22 07:00,0.99930000,0.99940000,0.99920000,0.99930000,9359843.16000000,1606031999999,9353090.72045100,14524,3400203.59000000,3397987.12422200,0
9,2020-11-22 08:00,0.99920000,0.99930000,0.99910000,0.99920000,7861274.04000000,1606035599999,7855224.09844800,14051,4250366.75000000,4247250.53334900,0
10,2020-11-22 09:00,0.99920000,0.99970000,0.99920000,0.99970000,8664617.98000000,1606039199999,8660274.00878400,14756,5351756.05000000,5349225.56742400,0
11,2020-11-22 10:00,0.99960000,0.99980000,0.99950000,0.99950000,7577537.00000000,1606042799999,7574911.84517900,12906,4566862.35000000,4565421.81496400,0
12,2020-11-22 11:00,0.99950000,0.99970000,0.99940000,0.99960000,14232589.73000000,1606046399999,14225751.02571900,22044,6672922.53000000,6670064.11481900,0
