,timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
0,2020-11-21 23:00,18565.99000000,18600.82000000,18541.46000000,18588.61000000,0.43878200,1606000499999,8146.85512305,14,0.05770600,1071.55746921,0
1,2020-11-21 23:15,18562.89000000,18622.48000000,18562.89000000,18622.48000000,0.14367800,1606001399999,2673.48047620,10,0.04877100,907.24763933,0
2,2020-11-21 23:30,18614.68000000,18673.42000000,18597.68000000,18671.78000000,0.34806000,1606002299999,6487.19568784,26,0.16931700,3155.48032397,0
3,2020-11-21 23:45,18667.64000000,18670.98000000,18608.93000000,18628.03000000,0.33533600,1606003199999,6250.80715345,26,0.24715700,4606.63119226,0
4,2020-11-22 00:00,18630.35000000,18641.11000000,18588.70000000,18639.99000000,0.11385900,1606004099999,2119.81916669,18,0.05292100,984.72352863,0
5,2020-11-22 00:15,18648.86000000,18676.48000000,18599.61000000,18599.61000000,0.13006900,1606004999999,2425.05915063,27,0.06199200,1155.31681125,0
6,2020-11-22 00:30,18607.32000000,18627.76000000,18600.93000000,18608.80000000,0.13720400,1606005899999,2553.38798754,18,0.09628800,1791.66184066,0
7,2020-11-22 00:45,18600.00000000,18604.92000000,18448.47000000,18486.29000000,0.87821900,1606006799999,16245.03035821,44,0.23074600,4270.03269321,0
8,2020-11-22 01:00,18485.29000000,18546.63000000,18421.26000000,18421.26000000,3.55446800,1606007699999,65507.47532711,97,2.86401300,52772.20200558,0
9,2020-11-22 01:15,18412.22000000,18513.68000000,18411.03000000,18460.45000000,2.46533700,1606008599999,45507.21480993,116,1.93480100,35696.58311487,0
10,2020-11-22 01:30,18457.29000000,18457.29000000,18317.16000000,18353.06000000,1.25262200,1606009499999,23015.65703795,88,0.50794600,9330.26627895,0
11,2020-11-22 01:45,18317.16000000,18436.23000000,18317.16000000,18404.80000000,1.23012500,1606010399999,22625.32347229,48,0.44426000,8170.83283578,0
12,2020-11-22 02:00,18392.10000000,18459.00000000,18392.10000000,18408.27000000,1.54331400,1606011299999,28458.43949057,93,1.21387200,22382.96942988,0
13,2020-11-22 02:15,18400.00000000,18450.52000000,18389.66000000,18450.52000000,1.24353400,1606012199999,22921.27163068,20,0.29320700,5403.23013303,0
14,2020-11-22 02:30,18424.43000000,18544.04000000,18424.25000000,18533.37000000,0.54443000,1606013099999,10067.77542059,31,0.27873000,5157.29021835,0
15,2020-11-22 02:45,18521.34000000,18546.33000000,18521.34000000,18532.87000000,0.37088200,1606013999999,6872.53769060,14,0.31932500,5916.91012383,0
16,2020-11-22 03:00,18528.70000000,18537.96000000,18491.32000000,18491.32000000,0.16719300,1606014899999,3096.24002266,19,0.06090000,1127.11630151,0
17,2020-11-22 03:15,18492.06000000,18516.01000000,18453.77000000,18453.77000000,0.13403600,1606015799999,2478.00558097,24,0.04961800,917.08952342,0
18,2020-11-22 03:30,18441.52000000,18500.00000000,18441.52000000,18485.40000000,0.18743900,1606016699999,3461.69236106,28,0.10496400,1937.82131570,0
19,2020-11-22 03:45,18491.59000000,18502.36000000,18490.51000000,18496.18000000,0.15756700,1606017599999,2914.70188346,20,0.04045400,748.16485262,0
20,2020-11-22 04:00,18500.00000000,18500.00000000,18436.93000000,18442.09000000,0.19085000,1606018499999,3520.81501068,13,0.05847500,1078.61411924,0
21,2020-11-22 04:15,18421.26000000,18470.68000000,18389.66000000,18468.76000000,0.33975200,1606019399999,6266.27267010,37,0.17987900,3319.10532771,0
22,2020-11-22 04:30,18480.32000000,18553.04000000,18473.93000000,18530.95000000,0.19278000,1606020299999,3566.05544312,18,0.10941700,2023.62678030,0
23,2020-11-22 04:45,18540.39000000,18544.66000000,18502.35000000,18508.75000000,0.25277100,1606021199999,4681.69929405,22,0.12835200,2377.27417647,0
24,2020-11-22 05:00,18533.00000000,18533.64000000,18487.22000000,18488.47000000,0.11723600,1606022099999,2169.88571377,18,0.05451500,1008.67497172,0
25,2020-11-22 05:15,18490.29000000,18517.86000000,18460.84000000,18512.01000000,2.24867200,1606022999999,41575.35076606,59,1.94765300,36012.80144167,0
26,2020-11-22 05:30,18483.68000000,18485.36000000,18450.00000000,18451.45000000,1.37123100,1606023899999,25321.39815178,23,0.05623800,1038.53104883,0
27,2020-11-22 05:45,18450.00000000,18470.32000000,18429.82000000,18465.63000000,1.83787600,1606024799999,33909.35841924,30,0.07880900,1454.24122321,0
28,2020-11-22 06:00,18482.02000000,18548.68000000,18401.38000000,18418.82000000,0.57294000,1606025699999,10595.02096409,49,0.40076600,7412.42543526,0
29,2020-11-22 06:15,18402.70000000,18427.36000000,18370.26000000,18403.98000000,0.69026700,1606026599999,12700.35113779,35,0.05478700,1007.80048365,0
30,2020-11-22 06:30,18421.26000000,18452.84000000,18397.35000000,18452.84000000,0.38378700,1606027499999,7072.58495298,20,0.16442100,3029.10588172,0
31,2020-11-22 06:45,18438.06000000,18453.00000000,18409.15000000,18414.28000000,0.56088500,1606028399999,10345.63856427,21,0.03269000,602.58797077,0
32,2020-11-22 07:00,18396.51000000,18396.51000000,18324.63000000,18340.61000000,0.17347400,1606029299999,3183.74782474,9,0.02522600,462.84634850,0
33,2020-11-22 07:15,18323.83000000,18370.01000000,18291.21000000,18300.00000000,1.55110100,1606030199999,28399.81387507,38,0.35108600,6425.94997208,0
34,2020-11-22 07:30,18291.20000000,18408.76000000,18244.00000000,18403.25000000,0.98275800,1606031099999,17996.23310572,49,0.37290000,6844.76365178,0
35,2020-11-22 07:45,18418.67000000,18474.54000000,18407.10000000,18443.04000000,1.43715000,1606031999999,26513.65367716,45,1.10364500,20366.17489016,0
36,2020-11-22 08:00,18461.47000000,18462.11000000,18400.00000000,18406.30000000,0.43817800,1606032899999,8070.84705823,23,0.36804600,6777.86189759,0
37,2020-11-22 08:15,18400.00000000,18400.00000000,18312.26000000,18313.28000000,3.33283200,1606033799999,61246.85031810,39,0.05313100,974.86623173,0
38,2020-11-22 08:30,18343.97000000,18343.97000000,18182.26000000,18230.95000000,1.94148900,1606034699999,35454.50848645,153,0.30400900,5550.25724116,0
39,2020-11-22 08:45,18226.17000000,18287.40000000,18145.55000000,18148.52000000,1.08436900,1606035599999,19754.90947345,69,0.32986200,5999.64200512,0
40,2020-11-22 09:00,18128.63000000,18288.52000000,18096.11000000,18283.83000000,0.74385800,1606036499999,13562.96317704,51,0.30084400,5483.31429230,0
